Age;Workclass;Fnlwgt;Education;Education-num;Marital-status;Occupation;Relationship;Race;Sex;Capital-gain;Capital-loss;Hours-per-week;Native-country;Salary
35;Non-Government;95455;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
23;Non-Government;173535;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;247600;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;260594;*;7;Single;Non-technical;*;*;*;0;0;25;*;*
19;Non-Government;236879;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
37;Non-Government;186808;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
30;Non-Government;373213;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;305781;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
21;Non-Government;349041;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;182715;*;4;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;166210;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
20;Non-Government;113200;*;10;Single;Non-technical;*;*;*;0;0;6;*;*
37;Non-Government;259089;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;77009;*;7;Single;Non-technical;*;*;*;0;2754;42;*;*
22;Non-Government;288132;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
47;Non-Government;99911;*;8;Single;Non-technical;*;*;*;0;0;55;*;*
64;Non-Government;169482;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
31;Non-Government;123983;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
51;Non-Government;263836;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
23;Non-Government;240137;*;3;Single;Non-technical;*;*;*;0;0;55;*;*
62;Non-Government;115387;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;30035;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;211948;*;9;Single;Non-technical;*;*;*;0;1590;40;*;*
31;Non-Government;130620;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;82777;*;10;Single;Non-technical;*;*;*;0;0;16;*;*
30;Non-Government;162572;*;13;Single;Non-technical;*;*;*;0;0;70;*;*
49;Non-Government;97883;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
46;Non-Government;270693;*;9;Single;Non-technical;*;*;*;3674;0;30;*;*
19;Non-Government;574271;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
28;Non-Government;23324;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;176657;*;10;Single;Non-technical;*;*;*;0;0;60;*;*
53;Non-Government;53812;*;10;Single;Non-technical;*;*;*;0;0;54;*;*
21;Non-Government;170456;*;12;Single;Non-technical;*;*;*;0;0;15;*;*
27;Non-Government;159897;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
42;Non-Government;297335;*;12;Single;Non-technical;*;*;*;0;0;31;*;*
19;Non-Government;203319;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
50;Non-Government;116933;*;9;Single;Non-technical;*;*;*;0;0;33;*;*
38;Non-Government;237608;*;13;Single;Non-technical;*;*;*;0;2444;45;*;*
44;Non-Government;206878;*;9;Single;Non-technical;*;*;*;0;0;15;*;*
18;Non-Government;280603;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
43;Non-Government;188436;*;15;Single;Non-technical;*;*;*;0;0;40;*;*
42;Non-Government;134220;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;306225;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
25;Non-Government;53147;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
26;Non-Government;188767;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;404868;*;7;Single;Non-technical;*;*;*;0;1602;20;*;*
19;Non-Government;208506;*;10;Single;Non-technical;*;*;*;0;0;28;*;*
25;Non-Government;120238;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;225507;*;7;Single;Non-technical;*;*;*;0;0;15;*;*
17;Non-Government;174120;*;8;Single;Non-technical;*;*;*;0;0;15;*;*
19;Non-Government;227178;*;7;Single;Non-technical;*;*;*;0;0;25;*;*
39;Non-Government;129573;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
24;Non-Government;114230;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;80058;*;15;Single;Non-technical;*;*;*;0;0;50;*;*
35;Non-Government;187119;*;10;Single;Non-technical;*;*;*;0;0;70;*;*
29;Non-Government;210869;*;10;Single;Non-technical;*;*;*;0;0;80;*;*
32;Non-Government;204374;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
31;Non-Government;176831;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;129350;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;137591;*;10;Single;Non-technical;*;*;*;0;0;10;*;*
22;Non-Government;321031;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;109039;*;9;Single;Non-technical;*;*;*;0;0;55;*;*
62;Non-Government;311495;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
44;Non-Government;236746;*;14;Single;Non-technical;*;*;*;10520;0;45;*;*
18;Non-Government;187240;*;7;Single;Non-technical;*;*;*;0;0;18;*;*
17;Non-Government;230789;*;5;Single;Non-technical;*;*;*;0;0;22;*;*
31;Non-Government;114691;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;179203;*;8;Single;Non-technical;*;*;*;0;0;55;*;*
19;Non-Government;439779;*;10;Single;Non-technical;*;*;*;0;0;15;*;*
47;Non-Government;262244;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
35;Non-Government;509462;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
54;Non-Government;329733;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;177792;*;13;Single;Non-technical;*;*;*;0;0;48;*;*
28;Non-Government;55360;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
44;Non-Government;185057;*;13;Single;Non-technical;*;*;*;3325;0;40;*;*
60;Non-Government;178792;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;32897;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
49;Non-Government;379779;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;389143;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;252662;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;177072;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;214807;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
23;Non-Government;100345;*;13;Single;Non-technical;*;*;*;0;0;20;*;*
25;Non-Government;243560;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
43;Non-Government;498079;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;245302;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;32950;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;208785;*;12;Single;Non-technical;*;*;*;0;0;50;*;*
51;Non-Government;149770;*;9;Single;Non-technical;*;*;*;0;0;44;*;*
33;Non-Government;131934;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
25;Non-Government;113654;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
60;Non-Government;113440;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
54;Non-Government;271160;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;198216;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;227931;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;292570;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
25;Non-Government;104993;*;5;Single;Non-technical;*;*;*;2907;0;40;*;*
25;Non-Government;33610;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
22;Non-Government;306779;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
51;Non-Government;195638;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
49;Non-Government;62793;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;124680;*;13;Single;Non-technical;*;*;*;13550;0;35;*;*
28;Non-Government;191935;*;12;Single;Non-technical;*;*;*;0;0;20;*;*
44;Non-Government;403782;*;11;Single;Non-technical;*;*;*;0;0;45;*;*
24;Non-Government;279041;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
62;Non-Government;109463;*;10;Single;Non-technical;*;*;*;0;1617;33;*;*
38;Non-Government;234298;*;13;Single;Non-technical;*;*;*;6849;0;60;*;*
50;Non-Government;198362;*;11;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;509048;*;9;Single;Non-technical;*;*;*;0;0;37;*;*
40;Non-Government;120277;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;322674;*;12;Single;Non-technical;*;*;*;0;0;48;*;*
31;Non-Government;187203;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
55;Non-Government;254516;*;5;Single;Non-technical;*;*;*;0;0;37;*;*
41;Non-Government;207375;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
22;Non-Government;180060;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;137658;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
32;Non-Government;159442;*;15;Single;Non-technical;*;*;*;13550;0;50;*;*
17;Non-Government;98005;*;7;Single;Non-technical;*;*;*;0;0;16;*;*
21;Non-Government;252024;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
28;Non-Government;419146;*;4;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;137875;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
20;Non-Government;238384;*;9;Single;Non-technical;*;*;*;0;0;30;*;*
22;Non-Government;230704;*;12;Single;Non-technical;*;*;*;0;0;20;*;*
18;Non-Government;192409;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
29;Non-Government;84560;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;211184;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
47;Non-Government;97176;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;197714;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
30;Non-Government;186346;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
46;Non-Government;73434;*;14;Single;Non-technical;*;*;*;0;0;45;*;*
42;Non-Government;210525;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;265356;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;206974;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
42;Non-Government;78765;*;10;Single;Non-technical;*;*;*;0;0;90;*;*
23;Non-Government;117606;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
30;Non-Government;65920;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;160758;*;6;Single;Non-technical;*;*;*;0;0;30;*;*
34;Non-Government;203034;*;13;Single;Non-technical;*;*;*;0;2824;50;*;*
20;Non-Government;373935;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
26;Non-Government;120238;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;118186;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
25;Non-Government;122489;*;13;Single;Non-technical;*;*;*;0;1726;60;*;*
39;Non-Government;393480;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;188246;*;9;Single;Non-technical;*;*;*;0;1590;62;*;*
31;Non-Government;231569;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
53;Non-Government;136823;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
37;Non-Government;86459;*;12;Single;Non-technical;*;*;*;0;0;50;*;*
25;Non-Government;139012;*;13;Single;Non-technical;*;*;*;2174;0;40;*;*
18;Non-Government;199039;*;8;Single;Non-technical;*;*;*;594;0;14;*;*
17;Non-Government;220562;*;5;Single;Non-technical;*;*;*;0;0;32;*;*
42;Non-Government;86185;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
30;Non-Government;169583;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
28;Non-Government;175987;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;143857;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
19;Non-Government;175083;*;9;Single;Non-technical;*;*;*;0;0;8;*;*
25;Non-Government;113035;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;123727;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
25;Non-Government;96268;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
40;Non-Government;266803;*;12;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;108273;*;6;Single;Non-technical;*;*;*;0;0;12;*;*
17;Non-Government;120068;*;7;Single;Non-technical;*;*;*;0;0;17;*;*
21;Non-Government;119704;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
21;Non-Government;275190;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
26;Non-Government;417941;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
67;Non-Government;174693;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
60;Non-Government;153356;*;9;Single;Non-technical;*;*;*;2597;0;55;*;*
21;Non-Government;32950;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;182163;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;297335;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
45;Non-Government;176917;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
45;Non-Government;221780;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
32;Non-Government;321313;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
62;Non-Government;138253;*;14;Single;Non-technical;*;*;*;4650;0;40;*;*
34;Non-Government;176185;*;13;Single;Non-technical;*;*;*;0;1741;40;*;*
18;Non-Government;334676;*;9;Single;Non-technical;*;*;*;0;0;25;*;*
35;Non-Government;114765;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
22;Non-Government;167615;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;442274;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;108505;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
28;Non-Government;102533;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;66638;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
23;Non-Government;132300;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
44;Non-Government;247880;*;11;Single;Non-technical;*;*;*;8614;0;40;*;*
23;Non-Government;615367;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;163090;*;12;Single;Non-technical;*;*;*;0;0;20;*;*
46;Non-Government;169953;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
38;Non-Government;125933;*;13;Single;Non-technical;*;*;*;27828;0;45;*;*
26;Non-Government;203777;*;10;Single;Non-technical;*;*;*;0;0;37;*;*
28;Non-Government;472580;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
30;Non-Government;110622;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;157131;*;8;Single;Non-technical;*;*;*;0;0;8;*;*
31;Non-Government;244665;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
25;Non-Government;114150;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
40;Non-Government;116632;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;139989;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
33;Non-Government;215288;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;41099;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
31;Non-Government;33117;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
21;Non-Government;176486;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
23;Non-Government;60331;*;10;Single;Non-technical;*;*;*;0;0;50;*;*
40;Non-Government;279679;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
43;Non-Government;221172;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
42;Non-Government;384508;*;7;Single;Non-technical;*;*;*;1506;0;50;*;*
30;Non-Government;182714;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
43;Non-Government;218309;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
18;Non-Government;426836;*;3;Single;Non-technical;*;*;*;0;0;40;*;*
18;Non-Government;170544;*;7;Single;Non-technical;*;*;*;0;0;20;*;*
21;Non-Government;442131;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
29;Non-Government;187188;*;14;Single;Non-technical;*;*;*;0;0;60;*;*
43;Non-Government;211128;*;14;Single;Non-technical;*;*;*;0;0;50;*;*
18;Non-Government;478380;*;7;Single;Non-technical;*;*;*;0;0;25;*;*
45;Non-Government;262802;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
48;Non-Government;118023;*;15;Single;Non-technical;*;*;*;0;0;13;*;*
43;Non-Government;219424;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
47;Non-Government;479611;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
35;Non-Government;177102;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;243941;*;10;Single;Non-technical;*;*;*;0;1721;25;*;*
22;Non-Government;187052;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
17;Non-Government;277583;*;7;Single;Non-technical;*;*;*;0;0;15;*;*
38;Non-Government;154669;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
23;Non-Government;71864;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
22;Non-Government;254293;*;8;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;472807;*;2;Single;Non-technical;*;*;*;0;0;52;*;*
27;Non-Government;269444;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;97261;*;8;Single;Non-technical;*;*;*;0;0;40;*;*
51;Non-Government;157043;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
30;Non-Government;396538;*;9;Single;Non-technical;*;*;*;0;0;29;*;*
26;Non-Government;89326;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
36;Non-Government;254202;*;9;Single;Non-technical;*;*;*;0;0;50;*;*
75;Non-Government;81534;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
58;Non-Government;570562;*;9;Single;Non-technical;*;*;*;0;0;38;*;*
48;Non-Government;189462;*;10;Single;Non-technical;*;*;*;2176;0;40;*;*
18;Non-Government;423024;*;8;Single;Non-technical;*;*;*;0;0;20;*;*
35;Non-Government;140915;*;13;Single;Non-technical;*;*;*;0;1590;40;*;*
41;Non-Government;106679;*;14;Single;Non-technical;*;*;*;27828;0;50;*;*
31;Non-Government;137367;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
51;Non-Government;98642;*;9;Single;Non-technical;*;*;*;14084;0;40;*;*
23;Non-Government;177787;*;13;Single;Non-technical;*;*;*;0;0;30;*;*
18;Non-Government;138917;*;7;Single;Non-technical;*;*;*;0;0;10;*;*
41;Non-Government;108713;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;177147;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;97789;*;13;Single;Non-technical;*;*;*;0;0;50;*;*
17;Non-Government;112291;*;7;Single;Non-technical;*;*;*;0;0;12;*;*
47;Non-Government;164423;*;9;Single;Non-technical;*;*;*;0;0;43;*;*
68;Non-Government;185537;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
42;Non-Government;182108;*;13;Single;Non-technical;*;*;*;0;0;35;*;*
19;Non-Government;163578;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
24;Non-Government;72143;*;13;Single;Non-technical;*;*;*;0;0;20;*;*
17;Non-Government;317702;*;6;Single;Non-technical;*;*;*;0;0;15;*;*
36;Non-Government;156352;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;298891;*;7;Single;Non-technical;*;*;*;0;0;40;*;*
37;Non-Government;421633;*;14;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;57723;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
43;Non-Government;242804;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;376302;*;9;Single;Non-technical;*;*;*;0;0;45;*;*
32;Non-Government;114746;*;9;Single;Non-technical;*;*;*;0;0;60;*;*
19;Non-Government;268524;*;10;Single;Non-technical;*;*;*;0;0;15;*;*
28;Non-Government;360527;*;10;Single;Non-technical;*;*;*;0;0;45;*;*
39;Non-Government;225544;*;8;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;42279;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
25;Non-Government;50103;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;91999;*;12;Single;Non-technical;*;*;*;0;0;20;*;*
24;Non-Government;227594;*;10;Single;Non-technical;*;*;*;0;0;20;*;*
36;Non-Government;156084;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
23;Non-Government;409230;*;13;Single;Non-technical;*;*;*;0;0;25;*;*
17;Non-Government;56536;*;7;Single;Non-technical;*;*;*;1055;0;18;*;*
21;Non-Government;209483;*;10;Single;Non-technical;*;*;*;0;0;47;*;*
17;Non-Government;143331;*;7;Single;Non-technical;*;*;*;0;0;20;*;*
27;Non-Government;306747;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
35;Non-Government;148015;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
34;Non-Government;176673;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
31;Non-Government;241360;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
49;Non-Government;287647;*;14;Single;Non-technical;*;*;*;4787;0;45;*;*
23;Non-Government;340543;*;13;Single;Non-technical;*;*;*;0;0;38;*;*
43;Non-Government;101950;*;14;Single;Non-technical;*;*;*;0;0;45;*;*
62;Non-Government;65868;*;9;Single;Non-technical;*;*;*;0;0;43;*;*
54;Non-Government;35459;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;214387;*;10;Single;Non-technical;*;*;*;0;0;64;*;*
54;Non-Government;278329;*;9;Single;Non-technical;*;*;*;0;0;43;*;*
19;Non-Government;41745;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
27;Non-Government;73587;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
19;Non-Government;196119;*;9;Single;Non-technical;*;*;*;0;0;35;*;*
27;Non-Government;284741;*;10;Single;Non-technical;*;*;*;0;0;30;*;*
31;Non-Government;236391;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;224943;*;11;Single;Non-technical;*;*;*;0;0;65;*;*
44;Non-Government;151294;*;10;Single;Non-technical;*;*;*;0;0;25;*;*
20;Non-Government;157595;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
24;Non-Government;395297;*;10;Single;Non-technical;*;*;*;0;0;35;*;*
32;Non-Government;141490;*;11;Single;Non-technical;*;*;*;0;0;50;*;*
34;Non-Government;49469;*;13;Single;Non-technical;*;*;*;99999;0;50;*;*
35;Non-Government;341102;*;5;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;171114;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
32;Non-Government;226696;*;13;Single;Non-technical;*;*;*;0;0;55;*;*
17;Non-Government;36877;*;6;Single;Non-technical;*;*;*;0;0;10;*;*
25;Non-Government;131178;*;9;Single;Non-technical;*;*;*;0;0;23;*;*
33;Non-Government;73054;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
50;Non-Government;183638;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
26;Non-Government;37379;*;13;Single;Non-technical;*;*;*;0;0;45;*;*
19;Non-Government;105908;*;9;Single;Non-technical;*;*;*;0;0;70;*;*
41;Non-Government;122626;*;9;Single;Non-technical;*;*;*;0;0;48;*;*
17;Non-Government;452406;*;7;Single;Non-technical;*;*;*;0;0;15;*;*
44;Non-Government;178510;*;10;Single;Non-technical;*;*;*;0;2258;60;*;*
29;Non-Government;119052;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
33;Non-Government;168981;*;2;Single;Non-technical;*;*;*;0;0;24;*;*
44;Non-Government;151780;*;10;Single;Non-technical;*;*;*;0;0;40;*;*
39;Non-Government;249720;*;13;Single;Non-technical;*;*;*;0;0;60;*;*
43;Non-Government;64048;*;5;Single;Non-technical;*;*;*;0;0;44;*;*
18;Non-Government;301814;*;9;Single;Non-technical;*;*;*;0;0;20;*;*
20;Non-Government;238917;*;7;Single;Non-technical;*;*;*;0;0;32;*;*
43;Non-Government;180599;*;13;Single;Non-technical;*;*;*;8614;0;40;*;*
19;Non-Government;206599;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
41;Non-Government;99212;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
28;Non-Government;210313;*;6;Single;Non-technical;*;*;*;0;0;40;*;*
19;Non-Government;181020;*;7;Single;Non-technical;*;*;*;0;0;30;*;*
24;Non-Government;130741;*;13;Single;Non-technical;*;*;*;0;0;40;*;*
20;Non-Government;48121;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
21;Non-Government;304302;*;9;Single;Non-technical;*;*;*;0;0;40;*;*
17;Non-Government;401198;*;7;Single;Non-technical;*;*;*;0;0;15;*;*
