Age;Job;Marital;Education;Default;Housing;Loan;Contact;Month;Day_of_week;Campaign;Pdays;Previous;Poutcome;Y
25~29;entrepreneur;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;yes
25~29;technician;single;professional.course;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;unemployed;married;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;yes
25~29;services;single;high.school;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;yes
25~29;technician;single;high.school;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;technician;single;high.school;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;yes
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;unknown;unknown;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;services;single;university.degree;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;technician;single;unknown;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;yes;yes;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;technician;single;unknown;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;technician;married;high.school;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;technician;single;unknown;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;yes;cellular;jul;fri;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;1~56;999;0;nonexistent;yes
25~29;blue-collar;single;basic.9y;no;yes;yes;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;no;no;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;unknown;yes;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;unknown;no;no;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;no;yes;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;unknown;no;no;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;unknown;no;no;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;unknown;no;no;no;cellular;jul;mon;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;telephone;jul;mon;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;yes;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;services;married;basic.9y;no;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;services;divorced;high.school;unknown;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;married;unknown;no;no;yes;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;yes;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;yes;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;yes;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;unknown;no;no;telephone;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;no;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;services;divorced;high.school;no;yes;no;telephone;jul;tue;1~56;999;0;nonexistent;no
25~29;unemployed;married;high.school;no;unknown;unknown;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;unknown;no;no;cellular;jul;tue;1~56;999;0;nonexistent;yes
25~29;blue-collar;married;basic.9y;no;yes;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;unemployed;married;high.school;no;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;divorced;university.degree;no;yes;no;telephone;jul;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;telephone;jul;tue;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;no;yes;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;technician;married;professional.course;no;no;no;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;services;single;basic.9y;no;yes;yes;cellular;jul;tue;1~56;999;0;nonexistent;no
25~29;entrepreneur;single;university.degree;no;no;no;telephone;jul;tue;1~56;999;0;nonexistent;no
25~29;services;single;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;management;married;university.degree;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;married;high.school;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;entrepreneur;single;university.degree;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;services;single;basic.9y;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;single;university.degree;no;yes;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.9y;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;yes
25~29;services;married;high.school;unknown;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;student;single;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.9y;no;no;yes;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;unemployed;single;university.degree;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;management;single;university.degree;no;no;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;no;yes;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;services;single;basic.9y;no;yes;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;married;high.school;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;yes;yes;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;telephone;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;no;no;yes;cellular;jul;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;professional.course;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;married;high.school;unknown;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.4y;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.4y;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;unknown;unknown;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.9y;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;yes
25~29;admin.;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;yes;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;yes;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;professional.course;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;professional.course;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.4y;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;basic.4y;no;no;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;married;high.school;no;no;yes;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;yes
25~29;services;married;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;yes
25~29;services;married;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;self-employed;married;university.degree;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;unemployed;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;management;married;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;single;high.school;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;unknown;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;unemployed;married;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;professional.course;no;yes;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;services;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;self-employed;single;university.degree;no;yes;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;no;no;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;single;high.school;no;no;no;telephone;jul;thu;1~56;999;0;nonexistent;no
25~29;blue-collar;married;basic.4y;unknown;no;yes;cellular;jul;thu;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;technician;single;high.school;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;technician;single;professional.course;no;no;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;unknown;married;university.degree;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;unknown;married;university.degree;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;yes;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;unknown;married;university.degree;no;yes;no;cellular;aug;mon;1~56;999;0;nonexistent;no
25~29;technician;married;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;technician;single;high.school;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;technician;married;professional.course;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;unknown;married;university.degree;no;yes;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;no;no;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;no;yes;cellular;aug;tue;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1~56;999;0;nonexistent;no
25~29;technician;single;university.degree;no;yes;yes;cellular;aug;wed;1~56;999;0;nonexistent;no
