weight;ph;avg;watercapacity;bacteria;solubleprotein
101;195;996;904;155;336
665;947;650;496;117;60
506;549;824;208;30;946
333;252;516;73;726;426
34;4;706;771;197;592
784;240;939;612;332;193
335;45;638;110;173;419
986;456;202;582;244;773
231;924;614;329;272;636
752;304;762;505;657;925
392;554;279;552;650;861
745;370;647;647;839;599
257;870;584;214;286;484
973;894;342;634;296;919
501;768;489;942;910;110
62;778;535;234;621;653
175;74;556;613;552;453
780;248;626;99;335;38
911;918;465;96;733;241
151;472;354;377;318;587
718;812;848;815;788;495
176;327;485;568;960;271
283;516;896;288;802;472
704;249;634;761;277;492
174;119;143;207;240;588
727;368;592;13;162;75
140;22;259;454;599;920
898;264;20;643;751;942
569;264;362;275;272;393
209;805;544;542;416;116
482;391;50;737;425;972
608;326;232;189;260;695
165;47;258;713;403;284
521;5;678;916;506;279
329;79;205;707;509;699
351;111;193;389;383;355
640;614;942;590;942;457
731;217;171;963;184;12
79;805;768;574;445;288
183;619;292;288;628;844
504;64;665;841;829;196
600;346;958;935;260;322
270;235;92;347;525;884
452;475;117;537;573;29
710;986;199;482;515;48
209;884;713;845;974;575
590;397;940;917;491;177
719;8;201;900;195;91
676;510;475;625;149;926
309;899;91;404;415;10
105;166;442;725;958;435
44;86;155;129;816;654
56;771;445;538;143;434
994;926;248;710;274;755
811;175;727;309;918;699
627;125;645;547;408;836
287;961;986;243;322;598
368;803;634;715;150;353
170;13;22;919;622;24
638;54;282;613;277;412
822;130;361;18;951;968
440;418;455;587;231;519
572;324;455;991;682;266
399;43;919;935;924;805
785;81;110;587;772;149
974;622;709;151;755;155
849;9;540;933;978;250
77;734;993;101;621;382
441;714;39;828;280;59
372;775;254;918;380;913
791;43;192;557;531;203
185;424;426;46;927;555
291;45;167;933;779;19
568;783;641;883;864;831
747;651;455;983;148;666
743;210;440;729;360;194
49;704;543;562;452;908
412;112;369;448;228;493
793;33;718;58;969;5
163;117;641;93;937;821
972;711;861;993;95;224
830;76;553;232;434;147
30;391;184;123;870;308
818;246;689;101;750;638
844;966;734;723;847;47
764;245;57;884;406;213
967;81;186;459;890;801
73;814;390;77;297;594
842;935;359;973;531;175
516;246;67;321;436;581
390;681;225;473;648;545
715;966;66;39;801;936
567;998;370;172;90;506
878;385;18;721;271;926
958;20;955;382;921;78
825;318;586;212;431;303
817;632;140;492;396;360
890;147;870;795;375;618
249;311;355;983;678;353
256;570;670;812;668;97
798;442;409;445;569;211
623;448;523;317;313;706
600;711;676;932;828;396
374;491;360;450;21;937
88;556;838;4;695;1
529;585;605;923;366;877
621;631;560;120;214;859
151;749;904;146;572;30
414;963;697;217;229;226
788;846;923;58;767;408
661;692;198;929;179;455
720;380;170;772;254;62
124;108;387;653;422;753
370;253;571;34;866;3
587;5;305;378;58;856
720;257;917;28;255;665
327;332;679;831;376;375
891;506;91;195;571;325
604;290;489;483;64;841
238;640;579;601;326;821
107;101;216;864;148;762
472;564;219;391;848;305
337;193;932;966;953;203
56;373;23;396;532;376
698;584;122;573;542;73
585;907;129;861;270;691
288;259;867;974;993;29
50;359;139;348;827;426
262;254;522;22;873;723
997;192;613;874;960;349
938;682;351;403;227;859
668;96;297;169;806;63
2;8;726;229;396;38
963;806;167;907;814;987
167;725;284;182;476;938
212;401;283;577;119;815
899;570;501;743;191;399
535;389;113;845;400;370
144;665;274;450;976;639
523;982;901;229;127;812
276;551;722;981;424;577
636;256;453;936;14;474
248;420;638;653;252;419
576;886;616;378;639;142
25;497;216;344;621;834
919;337;434;180;345;290
613;808;286;1;439;28
690;857;467;193;485;154
345;180;568;94;825;910
243;626;970;146;822;305
447;53;399;296;38;354
165;907;609;201;81;78
847;662;820;119;555;517
392;648;522;674;7;450
946;776;388;614;934;684
639;766;926;428;268;141
360;984;886;489;908;60
67;874;964;376;437;307
353;629;98;756;75;676
51;999;423;779;25;90
224;973;6;584;685;507
419;571;125;984;42;99
814;677;244;577;439;837
776;306;402;943;724;407
256;624;458;339;222;948
790;421;561;460;805;299
752;35;509;281;120;5
866;487;633;886;936;138
83;930;522;388;448;740
752;727;396;783;78;204
863;614;917;712;85;584
15;422;57;260;84;584
532;830;401;959;943;290
452;760;694;323;617;261
615;11;106;592;463;595
229;178;736;69;547;244
508;617;750;560;231;104
307;992;784;120;888;155
529;644;76;915;258;634
517;789;188;245;213;582
974;474;334;626;502;721
512;624;599;411;306;783
251;189;415;848;749;938
115;325;786;44;948;145
486;451;280;283;369;120
416;83;595;259;3;631
438;914;232;551;542;268
48;81;861;441;502;318
639;888;321;649;700;248
86;441;669;3;132;204
272;398;605;618;769;399
993;898;119;458;514;767
609;774;300;40;474;647
727;952;503;293;328;944
709;572;175;791;593;558
739;663;5;156;354;925
81;881;233;610;181;930
870;467;193;284;465;326
394;914;970;963;163;450
396;430;674;891;906;784
192;719;970;92;858;503
224;659;893;576;851;378
441;957;851;578;590;213
895;676;713;396;643;167
494;907;139;44;465;955
156;633;19;981;177;499
478;364;481;991;785;87
157;719;303;744;234;375
951;848;774;967;817;824
620;382;886;668;381;951
551;432;372;524;999;486
469;885;326;687;420;94
760;598;79;488;300;221
600;762;283;27;505;193
114;994;953;878;234;471
744;586;357;381;348;341
93;428;78;872;713;888
386;455;153;924;351;695
959;255;882;608;513;357
891;564;543;327;146;577
316;918;380;489;69;819
864;721;53;421;62;898
96;497;111;95;592;459
972;809;420;848;330;63
714;211;749;563;516;786
423;796;468;254;347;405
210;410;560;136;981;654
523;575;279;360;41;976
812;760;560;786;175;416
55;446;313;578;687;49
963;597;436;414;22;651
438;323;657;502;171;968
85;906;71;844;177;232
557;46;419;946;824;655
505;932;385;46;867;785
840;800;624;716;42;212
689;686;28;737;666;302
713;522;217;977;454;771
477;438;517;356;188;351
336;149;50;757;813;336
674;541;54;326;700;320
298;577;126;138;733;850
794;148;385;562;904;670
532;785;617;607;410;896
6;121;20;259;252;519
984;660;164;222;52;672
671;137;157;381;229;295
548;821;309;234;950;780
146;770;207;544;492;91
76;99;387;173;491;675
490;401;515;250;259;921
389;874;919;402;568;996
41;671;793;123;471;832
373;96;402;294;356;626
333;878;630;909;801;535
892;490;477;416;717;921
783;878;819;255;640;323
736;649;431;864;905;323
547;324;611;885;24;23
399;206;754;90;213;137
809;762;716;985;297;744
789;202;117;902;485;832
887;261;729;669;499;25
916;227;656;971;282;23
149;313;953;183;230;389
826;344;891;924;519;971
91;695;406;566;575;893
708;55;681;783;839;632
255;966;884;881;379;940
521;911;789;322;61;75
350;308;715;101;985;593
963;376;785;793;87;930
784;940;24;316;223;926
901;377;676;29;40;740
623;150;91;378;213;34
776;63;829;961;321;266
519;847;567;292;894;782
110;706;492;26;20;712
814;557;340;890;568;84
352;900;831;392;405;364
74;94;192;75;435;40
585;978;810;308;15;522
182;26;337;248;939;415
57;8;266;597;164;326
214;86;363;83;974;746
224;254;610;425;660;177
728;324;196;324;93;729
104;836;51;893;92;987
876;639;205;955;469;354
500;80;101;746;570;528
367;606;140;693;19;156
629;470;895;137;708;166
134;849;531;567;386;410
147;236;993;648;49;274
591;105;196;804;189;929
771;240;276;357;61;38
104;124;687;524;633;417
351;147;489;897;114;350
319;547;993;258;29;513
429;558;766;400;632;702
17;816;627;704;896;298
359;399;228;506;921;66
589;482;347;418;1;103
824;622;220;389;484;202
340;625;92;488;297;155
171;199;899;251;678;767
548;433;612;342;750;907
624;147;968;826;714;362
323;548;656;768;479;414
336;44;927;610;278;669
955;405;501;91;698;179
763;367;685;212;947;982
951;538;978;202;207;799
383;885;649;469;508;886
846;663;53;442;569;552
263;662;172;675;448;605
94;484;505;309;277;577
715;924;120;522;241;509
31;657;325;779;736;38
227;329;264;892;709;299
843;368;10;862;992;333
695;677;129;320;745;359
121;528;235;117;956;238
12;949;869;561;498;358
769;770;290;163;299;54
145;420;720;966;860;226
720;641;709;350;792;996
388;971;477;327;909;600
525;126;297;144;750;183
946;902;126;551;454;112
623;909;66;21;223;924
169;741;719;800;359;489
85;170;512;626;633;592
700;801;435;217;908;268
310;970;818;893;635;150
100;254;537;366;437;791
835;909;909;394;274;587
884;365;544;315;882;156
429;126;302;620;12;499
114;350;602;191;881;48
151;540;661;923;681;706
827;895;456;904;311;519
43;237;769;3;449;966
717;314;820;851;896;812
576;805;545;194;720;90
61;599;95;827;404;41
686;13;892;289;548;850
947;706;673;267;310;861
920;156;494;192;218;946
145;286;920;926;660;678
743;480;232;792;912;863
327;135;907;759;998;620
364;428;29;678;497;649
386;935;455;390;247;852
651;142;33;734;430;556
149;568;720;113;592;93
210;321;322;908;186;944
56;682;851;394;24;764
417;658;53;464;419;223
224;523;100;110;636;766
923;838;498;243;796;110
753;221;298;34;790;927
825;222;142;50;400;261
229;694;129;124;840;753
484;172;600;50;810;738
475;378;809;108;912;697
579;344;67;110;42;785
826;6;995;431;149;908
659;865;878;940;513;937
396;653;346;526;780;134
41;646;856;272;485;122
575;481;662;134;75;43
635;846;459;393;692;30
701;943;617;884;196;200
343;808;827;315;62;78
402;810;951;267;103;948
475;769;7;340;474;246
834;489;22;17;769;15
727;621;991;44;925;989
778;715;174;432;778;434
808;39;86;93;441;192
766;105;952;116;640;719
993;654;954;463;996;218
130;45;329;908;935;218
28;137;233;579;430;415
418;541;542;33;160;342
157;968;289;742;198;623
509;112;604;358;775;352
331;624;52;392;188;675
279;310;268;838;620;932
793;784;760;515;242;695
929;808;225;452;958;626
864;861;895;869;877;625
265;432;129;406;209;78
823;663;783;38;849;217
425;827;883;210;731;941
327;12;36;270;160;485
924;407;449;850;477;196
386;306;829;518;194;522
978;115;961;668;506;371
747;620;284;185;197;122
948;572;311;175;128;656
789;796;976;388;788;624
269;139;374;541;732;320
965;947;933;184;389;262
918;145;562;907;568;267
241;913;538;2;815;508
664;200;518;122;699;434
827;213;416;513;3;996
694;317;716;469;968;227
526;150;266;880;84;324
788;702;479;516;669;468
819;397;288;146;428;281
326;23;497;38;401;785
295;363;887;281;211;939
627;606;670;591;12;220
479;303;933;622;30;536
307;474;755;208;444;581
37;290;95;884;101;106
723;790;99;9;505;254
253;722;160;881;530;562
863;182;672;595;893;200
419;669;887;805;451;969
743;883;680;777;308;721
950;823;505;919;114;373
126;490;209;539;450;681
923;793;509;163;303;880
230;720;58;740;316;398
156;251;168;93;11;210
471;451;949;336;753;664
157;133;845;397;941;321
557;766;591;519;526;566
52;698;277;356;371;784
974;801;168;716;565;429
171;19;390;822;453;183
256;436;366;604;442;876
3;324;747;564;191;665
485;91;296;193;634;66
474;873;796;322;627;851
784;127;886;959;23;60
991;225;257;235;558;388
811;587;538;576;301;644
612;108;97;684;45;200
991;389;127;365;57;208
24;704;774;184;978;701
520;79;700;674;216;295
822;657;514;512;551;160
354;282;602;782;501;718
427;434;206;432;208;181
973;170;729;3;965;855
420;421;156;187;796;725
908;474;19;810;197;192
612;815;359;813;996;749
686;931;508;707;127;202
220;278;904;125;991;90
261;198;813;528;96;229
891;231;562;846;439;769
298;835;323;641;22;433
140;210;422;253;850;136
243;409;750;189;532;369
879;79;988;581;443;241
763;908;944;525;321;532
89;111;834;407;869;393
282;943;752;175;530;454
746;907;705;198;472;823
296;160;666;15;285;346
230;132;138;62;296;101
970;242;185;243;164;988
367;960;516;859;605;30
227;361;794;202;42;358
912;689;478;789;245;769
405;697;138;878;924;151
222;7;248;333;149;632
715;144;510;926;165;458
830;321;444;129;444;717
262;730;767;209;414;312
330;122;780;20;128;877
169;352;140;198;978;16
870;620;389;618;350;455
653;216;434;144;826;329
51;384;391;584;582;987
985;641;636;15;996;434
394;28;241;766;425;306
847;42;842;923;223;49
112;722;707;774;531;514
841;314;904;953;924;232
89;938;350;569;459;399
572;399;172;791;866;798
290;161;500;202;25;34
319;980;436;885;897;776
257;453;898;856;675;806
179;748;494;333;671;200
517;532;644;348;150;442
155;352;834;829;95;698
832;382;79;426;333;600
217;752;21;15;909;965
640;617;224;591;684;391
770;483;580;208;944;717
569;593;523;840;706;844
691;693;640;376;372;65
697;31;793;757;91;467
512;428;6;880;543;851
385;110;501;448;973;580
916;32;254;957;368;208
453;800;316;668;777;515
843;258;145;454;91;520
586;736;153;365;523;806
704;371;436;189;720;808
664;389;985;24;940;759
431;680;219;617;395;239
190;222;233;820;511;849
827;911;822;685;431;283
276;455;889;601;355;241
101;387;871;871;965;965
796;703;786;592;766;622
385;443;694;894;672;813
151;273;191;76;435;542
981;764;174;812;749;781
523;654;272;379;205;339
952;8;398;515;785;477
947;100;857;278;752;149
299;666;864;284;643;705
866;398;787;445;439;464
148;660;46;177;690;185
375;934;96;134;851;623
685;291;285;499;136;107
80;670;342;342;429;65
160;180;62;202;140;661
603;8;114;251;695;948
855;381;582;638;776;479
564;185;143;521;451;263
936;959;785;807;793;582
445;729;709;244;624;298
646;577;743;880;766;629
609;307;713;777;685;420
222;35;538;171;686;61
746;251;283;267;102;768
349;423;393;255;288;544
371;814;523;950;710;849
186;747;987;121;359;649
273;340;726;904;582;290
258;637;73;75;776;380
264;373;455;911;643;225
259;549;79;547;998;983
402;122;879;519;761;299
522;92;541;238;371;419
621;333;842;965;720;508
896;902;541;800;167;436
801;811;591;467;967;860
245;299;151;581;196;379
399;37;446;486;94;576
399;992;775;178;259;608
405;69;673;22;342;781
549;866;179;386;841;417
142;863;857;40;140;713
260;911;710;263;293;26
378;981;467;459;546;984
196;857;320;887;643;879
407;889;265;999;735;566
200;301;647;717;845;164
867;54;68;267;850;859
164;794;735;888;974;68
160;385;609;775;776;770
589;104;839;717;60;212
428;891;325;46;863;384
343;723;987;976;654;979
930;137;50;446;157;548
354;399;832;22;425;219
544;311;340;429;659;688
668;44;831;927;81;442
300;788;323;248;987;358
670;109;975;298;421;54
585;255;71;630;681;72
164;14;16;846;202;378
908;565;119;766;760;904
578;384;487;7;945;250
537;477;574;671;268;712
968;475;506;27;513;718
504;517;737;568;891;521
876;698;45;271;144;431
272;108;829;846;638;433
629;828;430;191;433;98
771;166;716;343;927;460
711;743;2;607;805;167
730;398;59;728;157;519
193;782;44;487;208;57
910;50;473;537;205;841
791;912;256;766;771;27
338;356;554;5;380;208
69;687;76;833;655;812
873;144;249;52;811;801
922;568;239;196;208;144
168;568;523;356;425;426
911;44;161;995;683;841
721;743;483;72;689;212
732;935;915;333;899;760
214;46;418;734;489;646
606;514;69;318;278;416
342;461;317;367;186;343
20;217;573;632;850;329
695;667;470;108;933;172
369;513;624;423;434;226
59;43;750;341;14;336
102;607;959;183;257;294
178;87;784;648;592;770
258;231;956;835;149;465
320;500;516;665;753;460
237;481;507;585;598;788
606;715;689;754;222;444
257;731;413;185;920;281
835;851;319;549;226;139
614;54;396;473;234;943
327;654;539;642;188;591
392;828;977;3;62;226
907;994;747;173;554;321
960;993;474;936;132;938
975;957;933;705;888;709
912;933;22;933;984;572
541;987;161;466;622;161
177;840;236;233;117;720
179;843;311;543;756;231
308;517;263;322;793;918
429;487;966;881;219;343
770;945;214;274;575;879
326;52;847;710;805;915
288;770;588;163;365;199
783;493;92;160;631;658
854;537;492;515;107;906
558;628;598;428;924;365
723;177;881;629;992;373
375;661;604;893;454;88
99;156;259;305;439;173
342;898;626;529;172;335
737;976;390;80;898;857
532;48;901;963;393;369
909;765;233;712;676;68
493;909;678;21;44;956
629;4;300;944;524;794
71;465;941;213;621;892
592;903;936;901;737;793
681;958;596;996;208;758
403;106;674;277;306;533
128;457;710;913;401;821
639;883;324;605;163;531
689;323;441;857;24;573
741;611;556;481;450;840
110;475;745;395;357;156
171;961;285;421;346;764
238;310;234;508;850;319
847;65;607;12;823;191
340;500;368;771;609;252
879;191;732;941;169;102
962;986;85;763;657;930
795;514;395;71;272;961
880;817;586;17;612;593
917;125;990;526;497;931
2;581;550;928;100;720
89;397;501;117;1;638
469;723;855;525;741;764
449;308;448;448;235;439
463;928;594;435;259;42
473;42;797;363;177;907
118;125;65;562;198;376
965;603;775;413;482;660
639;740;955;53;141;878
210;146;796;497;502;806
379;748;741;183;76;785
924;582;78;515;401;472
600;720;161;740;321;271
861;917;121;967;961;517
525;659;682;915;646;828
54;282;415;818;751;438
298;377;424;421;397;145
607;428;547;488;450;139
723;590;646;643;652;927
551;87;956;39;566;864
234;745;782;820;370;136
653;525;622;46;606;716
342;141;100;531;144;566
845;428;427;692;834;9
438;690;605;453;21;709
772;236;774;229;249;994
725;770;544;654;471;944
785;177;363;563;996;473
683;666;573;70;557;590
